grid_code,degrees,metres,protected
0.2843822,0.0925026,57.3272896,1
0.2853127,0.1768038,72.8942184,0
0.1459157,0.6313474,116.3999405,0
0.1595792,0.9295136,277.4833069,1
0.0392485,0.6770089,426.5784912,1
0.0414445,1.1296566,364.6581421,0
0.0128503,2.1894109,703.4984131,0
0.0041905,4.0811334,1039.2185059,0
0.0003761,3.1718869,2071.4763184,0
0.0002591,2.7585166,1795.6673584,0
0.0011468,2.0921259,2069.2255859,1
0.0001360,1.8128830,1943.1397705,1
0.0000632,3.0846252,2673.2021484,1
0.0000101,2.0553122,3034.9826660,1
0.0000504,3.0645874,3381.4140625,1
0.0001540,3.0637240,2167.1076660,1
0.0000714,1.4851744,2177.7500000,1
0.0000380,2.4986150,1934.4945068,1
0.0139387,4.0381856,1401.1894531,1
0.0000487,3.2346344,3268.0065918,1
0.0000656,5.1387534,2417.1113281,1
0.0736805,0.8195006,1902.8438721,0
0.0187078,0.3415869,2140.1501465,0
0.0984769,1.5146213,1830.2791748,0
0.1177122,1.3416864,1683.6834717,0
0.0470684,0.8107449,2292.4440918,0
0.1630701,1.6590848,1546.3922119,0
0.1947797,1.0844777,1564.7163086,0
0.0514645,0.5437559,1947.4897461,0
0.1565156,1.4774222,1749.0765381,0
0.2058377,0.2965760,1499.9012451,0
0.2263478,1.4045480,1652.5997314,0
0.1105590,1.8488029,1937.6953125,0
0.0227545,2.1214638,2287.0505371,0
0.0644873,1.3117938,2066.5551758,0
0.0683536,1.0513390,2091.3386230,0
0.5052499,0.7348338,1698.2967529,1
0.2160249,3.5025082,2010.1282959,0
0.0238310,2.6887758,2899.7797852,0
0.0940494,1.7222933,2305.5266113,0
0.0322990,2.5182128,3030.5085449,0
0.0570720,1.3827677,3088.3034668,0
0.0886238,2.3140829,2759.4628906,0
0.1963724,2.4176440,2250.3032227,0
0.4835200,1.3640938,1963.6247559,0
0.5991004,0.3027047,1723.0891113,0
0.5077883,0.8030363,1800.0074463,1
0.2183552,0.7999693,2107.5480957,1
0.1573817,0.1146011,2141.6481934,1
0.1906587,0.5052876,2089.4201660,0
0.1453684,1.2727784,1995.5695801,1
0.3366280,1.9644657,1669.6809082,1
0.5487548,0.9144452,1289.1705322,1
0.5390586,0.1210029,1344.5406494,0
0.6621194,0.0344556,1256.5747070,0
0.5984304,0.5773457,1326.8172607,0
0.3167953,0.7401636,1398.1173096,0
0.3139785,0.8400679,1451.8548584,0
0.5723819,0.7136695,1518.0981445,0
0.6894878,0.7400255,1419.8087158,0
0.8087968,0.5154728,1398.2644043,0
0.7946783,0.2905691,1325.1593018,0
0.6419080,0.9180734,1341.7048340,1
0.4589360,2.0832741,1677.1031494,1
0.4311930,1.9560597,1915.1140137,1
0.4351410,1.6881682,2006.1218262,1
0.4285212,2.2164576,2080.5449219,1
0.5155074,2.4095669,1546.4725342,1
0.3436603,0.5169569,1409.5323486,1
0.4662744,1.2012316,1467.8942871,1
0.3516608,2.5470953,2105.5676270,1
0.2960372,3.4075434,2434.8669434,0
0.2586372,3.5267048,2881.0744629,1
0.2174272,2.7792990,3080.6538086,0
0.1751997,1.9277442,3150.0339355,0
0.2400233,1.3647032,3171.4714355,0
0.2851149,1.5363034,2721.6821289,0
0.3840794,1.1443774,2441.2492676,0
0.3314991,1.5757129,2978.9833984,0
0.3234114,1.4849260,2389.3859863,1
0.1644922,1.7314852,3369.1191406,1
0.1852497,3.3776004,2765.9763184,1
0.3263297,2.4020343,2633.7568359,1
0.0383438,1.7064345,2829.2041016,1
0.0227721,1.6073010,3411.1330566,1
0.0165470,0.7112684,3527.7883301,1
0.0218681,1.3905685,3444.9677734,1
0.2622214,0.5601982,3024.9616699,1
0.0139118,0.9222598,3603.5588379,1
0.1319625,1.4606779,3248.9003906,1
0.1272261,1.6109120,3080.2653809,0
0.0160385,0.8823203,2892.2993164,1
0.0281480,1.2088065,2827.3295898,0
0.0219822,0.8597832,3286.3364258,1
0.0261973,2.2222381,3248.6123047,1
0.0934140,2.5560913,2493.7946777,1
0.0876114,0.8262450,2445.8632812,0
0.0864644,0.8493195,2219.5100098,0
0.1244312,1.2851901,2123.1701660,0
0.4796031,0.6651933,1946.1776123,1
0.3009695,0.4450850,2005.2945557,1
0.3084184,0.4254425,2008.5834961,0
0.1984890,0.5043222,2016.7492676,0
0.4450017,0.6529059,1937.6323242,0
0.6422033,0.3565008,1820.9891357,1
0.5698680,0.3273323,1869.2296143,1
0.6652495,0.6008416,1748.2489014,1
0.7136980,0.4003194,1674.5903320,1
0.7024545,0.3865662,1701.5023193,0
0.7225260,0.4168431,1665.4476318,0
0.5973079,0.3094519,1706.9484863,0
0.6344002,0.2960627,1648.6177979,0
0.6496476,0.3119233,1599.9360352,0
0.6718090,0.2977410,1546.9499512,0
0.6816730,0.2855638,1508.7615967,0
0.7006830,0.2661113,1456.7342529,0
0.7211229,0.2404043,1411.9593506,0
0.6770591,0.2692226,1374.4218750,0
0.6694900,0.2720430,1327.1921387,0
0.5181249,0.2215124,1277.3974609,0
0.7910509,0.1728618,1231.3920898,0
0.8297745,0.2154033,1233.9707031,1
0.7836843,0.2855432,1203.1475830,1
0.6213508,0.4607233,62.1263542,1
0.4556394,0.0149939,66.2173538,1
0.8312214,0.1854075,51.7658806,0
0.4755308,1.2002932,147.8023376,0
0.2155641,0.4022971,513.1135254,0
0.3696032,1.0832802,245.8630829,0
0.5694712,0.7163652,238.9330597,0
0.9358106,0.5143543,47.8411636,0
0.9284022,0.1294760,30.4765205,1
0.8148752,0.0160846,29.1509762,1
0.6906272,0.0374804,30.8781223,1
0.7686740,0.0741402,42.6772537,1
0.6429729,0.0933115,58.3600044,0
0.4705072,0.1233639,76.8053589,0
0.7023192,0.3765034,95.6144485,0
0.2732719,0.7193848,192.3910522,1
0.0758341,0.8496071,304.6408997,1
0.0700175,1.3264257,513.5953979,0
0.0121834,1.3777993,826.8515015,0
0.0090256,2.6980226,965.6154175,0
0.0007888,2.2112916,1637.3183594,0
0.0007586,0.9608029,1454.3841553,0
0.0005941,2.2382317,1451.0585938,1
0.0001041,2.1810760,2124.4604492,1
0.0000543,2.6908736,2864.2006836,1
0.0000145,2.1524448,3195.7983398,1
0.0000039,1.4024944,3219.0178223,1
0.0000338,4.6214318,2983.1083984,1
0.0002007,3.3028641,1720.5449219,1
0.0001203,1.8565700,1579.9816895,1
0.0000344,4.4630680,1310.7628174,1
0.0000080,4.0683422,3291.1433105,1
0.0000218,4.3700156,2762.6955566,1
0.0722999,0.6324297,1899.7803955,1
0.0157510,0.6186979,2446.9313965,1
0.0983945,1.3123819,1912.6419678,1
0.0534673,0.8250142,2133.1374512,0
0.0164972,0.8703759,2132.5517578,0
0.1287728,1.2478812,1700.9582520,0
0.0623905,0.5715695,1800.6943359,0
0.1076892,0.4193754,1814.6416016,0
0.1808733,0.9371020,1632.9078369,0
0.2722061,0.8648076,1528.0942383,0
0.2035629,1.6146289,1853.3917236,0
0.1137574,1.7082560,2078.5173340,0
0.0403266,2.0750473,2818.7675781,0
0.0406826,2.0261595,2648.3212891,0
0.1131711,2.1935446,2325.4296875,0
0.2859431,2.1704717,1956.8665771,1
0.0312865,2.4968314,3180.3251953,1
0.0647139,1.4477177,2875.1049805,0
0.1532899,1.1500680,2150.3369141,0
0.0163191,1.6049205,3344.3813477,0
0.0401408,1.1542348,2862.9353027,0
0.0572453,1.9509013,2986.7758789,0
0.3957671,3.0175164,2210.3312988,0
0.5474378,1.3124177,1830.4263916,0
0.5575145,0.0162387,1736.5281982,0
0.4000055,0.5377811,1846.2712402,1
0.3783413,0.7295763,1891.3856201,1
0.2638134,1.2124465,2014.6597900,1
0.2805560,1.5327505,1882.2177734,1
0.2896537,1.6132048,1757.4101562,1
0.5514900,1.3860294,1429.4395752,1
0.5668274,0.3564735,1309.7803955,1
0.5659102,0.2914869,1345.6508789,0
0.3683134,0.2464835,1244.1807861,1
0.6681231,0.5667486,1332.6804199,0
0.3588879,0.3717772,1364.9484863,0
0.6108181,0.2393546,1432.9085693,0
0.5721445,0.1136839,1520.0283203,1
0.7429854,0.2046138,1446.9331055,1
0.7965169,0.4664657,1380.1373291,0
0.9506115,0.4473298,1276.6062012,1
0.9785404,1.5285985,1389.2993164,1
0.5492216,2.7494650,1897.5211182,1
0.1145981,2.2455544,2267.0729980,1
0.1265738,2.2003000,2252.9365234,1
0.0698519,2.4034057,2420.4812012,1
0.3239568,3.2639725,2149.2207031,1
0.2843304,2.2643545,1603.7663574,1
0.3190712,0.8520823,1493.2487793,1
0.3284729,3.6632431,1870.0264893,0
0.2118573,2.5879478,2828.7822266,0
0.1567355,1.3816711,3126.6423340,0
0.2770291,2.5975411,2963.5080566,0
0.2329435,2.3168631,2934.2800293,0
0.1981683,1.5190969,3134.8039551,0
0.3719406,1.8290054,2683.8261719,0
0.5372134,0.7335203,2405.3276367,0
0.3959284,0.6412560,2335.1621094,1
0.3140552,3.0937579,2462.9682617,1
0.1606403,2.5742834,3483.6394043,1
0.1265368,2.0030088,3627.5109863,1
0.1299379,2.7308254,3500.4206543,1
0.0554815,2.2175064,2891.9907227,1
0.0293785,1.8521510,3407.4780273,1
0.0167217,0.8268318,3683.6259766,1
0.1868289,2.1549835,3226.4460449,1
0.2483601,1.5626453,2896.6748047,1
0.0091878,0.7904344,3820.9863281,1
0.1857270,2.2733014,3195.8203125,1
0.0503189,1.1398214,2944.4958496,1
0.0925114,0.4513315,2823.0383301,1
0.0417449,0.5378361,2895.1235352,0
0.0438603,1.1914964,2772.7829590,1
0.0132324,1.1924694,3489.6193848,1
0.0274214,2.8350830,2917.4418945,1
0.1091565,0.9868084,2089.6950684,0
0.0481299,0.5987622,2480.6726074,0
0.0693116,1.4567016,2261.9106445,1
0.1429766,1.1284122,2040.0802002,1
0.3828482,0.4837125,2068.8081055,1
0.4433551,0.3760866,2070.6162109,1
0.4599447,0.3488594,2076.5217285,1
0.4018989,0.7122155,2032.6998291,0
0.6352098,0.4597288,1828.9825439,1
0.5716479,0.1217841,1883.6689453,1
0.5657004,0.4287508,1829.6264648,1
0.5828249,0.3381681,1745.6636963,1
0.6725727,0.1325501,1732.8468018,0
0.6603240,0.0707247,1738.3125000,0
0.5730537,0.0799071,1730.2363281,0
0.6168422,0.2476707,1678.6649170,0
0.6412348,0.3239028,1622.9953613,0
0.6564045,0.3038741,1576.5312500,0
0.6804293,0.3167102,1520.9168701,0
0.7071124,0.2997820,1463.6875000,0
0.6183921,0.2338319,1421.8688965,0
0.5331700,0.2697245,1394.0676270,0
0.4526599,0.2901049,1318.8793945,0
0.1061570,0.2240038,1286.4401855,0
0.7933816,0.1965254,1278.5292969,0
0.7837032,0.1868919,1235.1113281,0
0.7926909,0.1861788,1213.9447021,0
0.6079101,0.8257441,78.9093857,1
0.1214134,0.8554968,329.7143860,1
0.8584423,0.9417599,126.1239700,0
0.5506177,1.1895481,178.3672180,0
0.0568300,0.6893832,625.2446899,0
0.2302648,1.0518359,404.2036133,0
0.3639888,0.9988558,201.8602142,0
0.8204359,0.8472510,128.7071075,0
0.9431359,0.3912712,32.2575607,1
0.8020676,0.0423363,32.2827187,1
0.7937086,0.0288308,34.3729439,0
0.7033118,0.0622502,41.8898849,0
0.6750507,0.0876870,57.4941673,0
0.4603704,0.1070524,72.2184525,0
0.7518185,0.2067159,94.6243362,0
0.6658813,0.4358572,123.2731857,0
0.0906280,0.9683279,207.2664490,0
0.0690746,1.4773072,479.4956360,0
0.0209759,1.5347970,737.7582397,0
0.0108790,2.4687607,824.7858887,0
0.0021624,2.7447584,1349.6947021,0
0.0011059,3.1300111,1384.3048096,1
0.0009902,3.3367758,2756.8059082,1
0.0000749,1.3482884,2581.6638184,1
0.0001090,1.7739495,2058.1674805,1
0.0000318,2.7305613,3064.8952637,1
0.0000162,0.3338511,3631.6047363,1
0.0000331,5.2728224,2739.1740723,1
0.0047003,4.4504843,1394.3726807,1
0.0001238,0.9390723,1416.2070312,1
0.0001262,4.2254663,1275.8026123,1
0.0000221,4.6353922,2775.9475098,1
0.0000069,2.7997980,3023.7985840,1
0.0003677,3.5488293,2022.7415771,1
0.1161936,0.4708509,1941.9826660,1
0.0223277,0.1570449,2475.7416992,1
0.1122442,1.1670656,1983.8416748,1
0.0858817,0.4240120,1994.8275146,0
0.0252732,0.5274208,2084.2873535,0
0.0501101,0.9094366,1788.8936768,0
0.0461089,0.4437442,1814.5915527,0
0.0496484,0.8405609,1746.7221680,0
0.2405998,0.4222016,1520.4907227,0
0.2023322,1.4073973,1588.9699707,0
0.2298270,0.7052492,1846.9038086,0
0.2718339,2.2619600,1932.4699707,0
0.0565926,2.9989207,2479.5493164,1
0.0173193,1.6160045,3160.1752930,1
0.2518247,2.6971388,2008.9733887,1
0.2388500,2.2052805,2203.2358398,0
0.0754443,1.3943135,2846.5063477,0
0.2304758,1.7533596,2284.3432617,0
0.0936309,1.4529843,2592.1394043,0
0.0434413,1.7683959,2797.2792969,0
0.0809756,1.5498785,2484.0114746,0
0.0715031,1.5333021,2871.9697266,0
0.6010885,3.3094430,1980.6015625,1
0.5861172,0.9972417,1804.3027344,1
0.5073750,0.3434942,1720.4993896,1
0.3513191,0.6585802,1957.9277344,1
0.4555820,1.2821356,1777.0332031,1
0.2676924,1.5103505,1732.0556641,1
0.4341199,1.2313565,1564.3970947,1
0.2089563,0.6346700,1506.5673828,1
0.2232066,0.5792035,1444.3476562,0
0.5076655,0.5384557,1372.3767090,0
0.5283310,0.5135539,1440.7248535,1
0.5658562,0.4683697,1334.5396729,1
0.6106302,0.7948949,1410.9299316,0
0.4934606,0.4685069,1602.2174072,0
0.6320457,0.2200623,1384.1148682,0
0.6249533,0.1787664,1502.1104736,1
0.8637581,0.1261413,1362.8192139,1
0.7145677,0.2637984,1637.9301758,1
0.9091224,0.7012697,1458.7204590,1
0.9749497,1.5061336,1390.2239990,0
0.7963242,2.4144833,1941.5809326,1
0.2984706,1.9570132,2666.1787109,1
0.2402520,0.9641564,2763.9597168,1
0.2387863,0.5401182,2822.5471191,1
0.2047743,2.3777494,2542.7609863,1
0.4142858,2.5619369,1911.2274170,1
0.2183053,0.4477636,1563.0166016,1
0.4346117,3.2706659,1805.9497070,1
0.2248875,3.1084886,3045.6982422,1
0.4371469,3.9574485,2129.1245117,0
0.7030914,3.4842558,2046.0201416,0
0.3204280,3.4445901,2343.2458496,0
0.2487625,3.0795629,2814.3127441,0
0.4124992,2.0507042,2338.0905762,0
0.4250033,0.5172805,2627.3703613,0
0.5223963,1.1478666,2167.7905273,1
0.2696050,3.6586795,3248.6501465,1
0.1775509,1.4713663,3640.7658691,1
0.1517221,1.0715162,3463.2158203,1
0.1057617,0.3125219,3687.8063965,1
0.0258414,0.6660644,3633.4384766,1
0.0248005,0.2970791,3771.8337402,1
0.0249915,0.8176026,3476.9941406,1
0.0557154,1.9589734,2966.5312500,1
0.0433594,1.3524674,2805.0476074,1
0.0156381,0.3819960,3594.4094238,1
0.0834930,2.3080080,2943.2392578,1
0.0955466,0.8753686,2819.5805664,1
0.1389941,0.4196554,2768.7358398,1
0.0192350,0.6730262,2815.1875000,0
0.0304703,0.8372054,3182.9062500,0
0.0041923,1.7264372,2659.2158203,1
0.0236861,1.6699095,2554.4282227,1
0.0477992,0.8393124,2341.6213379,0
0.0160365,1.0782200,2324.9243164,0
0.0265308,1.1435840,2739.6357422,0
0.5196455,1.4402030,2132.0148926,1
0.3369198,0.4727204,2176.5036621,1
0.4759309,0.5050002,2142.3464355,1
0.5453142,0.4272000,2100.8698730,0
0.5364994,0.6797587,2071.3273926,0
0.6368355,0.5844421,1890.9398193,0
0.6535441,0.2124107,1847.2415771,1
0.4405651,0.2890775,1835.7650146,0
0.5072632,0.2786470,1775.9982910,0
0.6939650,0.2558991,1712.7591553,0
0.7549703,0.2510199,1649.6029053,0
0.7251086,0.2856027,1650.5262451,0
0.6249790,0.2601309,1702.7369385,0
0.6447455,0.2520164,1638.1223145,0
0.6606387,0.2644317,1591.7780762,0
0.5853961,0.2921456,1540.1893311,0
0.5110317,0.2836884,1487.7950439,1
0.5170270,0.2649124,1432.3012695,0
0.6475751,0.2684323,1396.6794434,0
0.6586819,0.2712994,1359.0750732,0
0.4461416,0.2374442,1327.4232178,0
0.7589217,0.2013116,1280.5997314,0
0.7797637,0.1922229,1275.4477539,0
0.7094737,0.1767499,1235.2525635,0
0.7478022,0.8630379,23.7853909,1
0.0574701,1.2370535,424.7413635,1
0.0994915,0.9599340,452.1543884,1
0.5535792,0.5895943,239.0692749,0
0.1927260,1.0027540,538.3846436,0
0.1255259,0.9078805,545.0067139,0
0.3782772,1.4841055,452.2828064,1
0.6022111,1.2971309,285.1141663,0
0.9145926,0.5824881,56.7391891,1
0.8402973,0.1323309,41.4514427,1
0.8175081,0.0460488,37.2225151,0
0.7007105,0.0386951,41.3081741,0
0.7030963,0.0715753,50.3018723,0
0.3938456,0.0938285,65.5315323,0
0.4754885,0.1295678,81.3745880,0
0.8547668,0.2534662,108.7708588,0
0.1195054,0.6753972,162.4179993,0
0.0952622,1.1581298,291.8954773,1
0.0437367,1.3677731,344.4209595,1
0.0238393,1.6344512,443.4726562,1
0.0178497,2.9022379,495.8355713,1
0.0011208,4.1637840,1568.6376953,1
0.0001916,3.1353824,2240.8098145,1
0.0000408,0.7610856,2621.5747070,1
0.0000267,1.6406248,2854.6989746,1
0.0000056,2.0483084,3040.3649902,1
0.0000039,0.3498136,3148.3925781,1
0.0000632,3.8476934,3486.8664551,1
0.0004671,5.8685322,1809.8975830,1
0.0026852,3.3769515,1323.9725342,0
0.0088511,3.1010981,1241.3426514,0
0.0000350,3.9356716,2725.3195801,1
0.0001489,3.1661160,2644.1533203,1
0.0001037,3.1901100,2047.0659180,1
0.0026431,0.4251165,1538.0668945,1
0.0281429,0.3609157,2215.6225586,0
0.1298841,0.1637227,1962.5991211,0
0.0322592,0.4279746,2283.8203125,0
0.0902092,1.0779163,2017.5520020,0
0.1140801,0.2204487,1936.5889893,0
0.0393892,0.3960909,1934.4572754,0
0.0997236,1.1442168,2076.8466797,0
0.3108150,0.9136167,1580.3031006,0
0.3439915,0.1696431,1533.5255127,0
0.4311780,0.4457569,1546.9060059,0
0.2103128,1.2332156,1648.7529297,0
0.2111442,0.4646001,1825.2969971,0
0.3475193,0.1794380,1769.1536865,0
0.2644818,2.9189281,1925.2426758,1
0.0351326,3.2194881,2939.9975586,1
0.0182772,1.9953967,3060.9848633,0
0.1438335,2.7486987,2325.7519531,0
0.4539186,1.5532776,1916.0740967,1
0.0625357,0.8257592,2848.6657715,0
0.3884124,0.4919300,2089.1369629,0
0.0841974,0.2474062,2497.0600586,0
0.1486598,1.0241102,2211.0290527,1
0.1348296,1.7702253,2335.8242188,0
0.0414020,1.1863112,3129.6926270,1
0.6467836,3.1979177,1920.6999512,1
0.6197481,1.0538650,1817.2670898,1
0.7249265,0.5479032,1598.3009033,1
0.4905734,0.9198949,1705.1833496,1
0.5568221,1.1742910,1394.4304199,1
0.4741465,0.8057836,1443.9798584,1
0.2018302,0.4001268,1446.1993408,1
0.1844211,0.3414362,1578.9366455,0
0.1421809,0.6348350,1555.4874268,0
0.1641084,0.7008529,1549.2707520,0
0.1958617,0.6084250,1471.9141846,1
0.5032059,0.3793873,1413.6019287,1
0.4696187,0.6009895,1521.1403809,1
0.4554585,0.4282065,1572.3035889,0
0.5441409,0.8020632,1483.8458252,0
0.7792596,0.2137975,1337.5183105,1
0.7153015,0.5062438,1511.4121094,1
0.9187802,1.1851529,1369.9639893,1
0.8924782,2.0770528,1587.6195068,1
0.8217731,2.2221625,1750.9812012,0
0.8273008,1.7172904,1680.3775635,1
0.4760100,2.2476244,2349.6020508,1
0.3854325,0.6522566,2530.4011230,1
0.3861194,1.8000133,2407.7316895,1
0.6136283,2.1810679,2013.9274902,1
0.5547875,1.1359038,1671.7642822,1
0.4381748,1.2571099,1642.4239502,1
0.6242973,2.6391735,1731.0521240,1
0.7701654,2.1539922,1645.7133789,0
0.6381042,1.4668539,1791.1160889,1
0.5232707,2.0603976,1915.3513184,1
0.3215666,1.8368773,1875.7708740,1
0.5586230,1.4479035,1924.1749268,1
0.3048940,1.0057032,2382.0375977,1
0.3728979,0.8302490,2440.1979980,1
0.1830540,3.0786879,2642.3854980,1
0.1950840,1.6320429,3443.6154785,1
0.2720108,1.4783165,3046.2819824,1
0.2393279,1.8234379,3211.5280762,1
0.0215325,1.2489220,3698.3212891,1
0.2401071,1.4141148,3004.3247070,1
0.0199151,0.8534833,3631.0346680,1
0.0166186,1.2456166,3656.9516602,1
0.0233462,1.0854002,3316.9421387,1
0.0206588,1.0345635,3461.0986328,1
0.1102013,1.6418384,3106.2285156,1
0.0802635,0.7858244,2747.9506836,1
0.1889196,0.1488367,2742.9396973,1
0.0608012,0.5153856,2679.7028809,1
0.2415414,0.8027533,2706.2980957,0
0.0121242,0.9057838,2712.2270508,1
0.0371814,0.3719506,2512.0639648,1
0.0123466,0.8364502,2652.5144043,0
0.0110587,1.0463982,2493.1938477,0
0.0203541,1.1518415,2743.8073730,0
0.3228524,1.6043261,2137.5368652,1
0.5400631,0.3079522,2238.7902832,1
0.4354410,0.2466295,2267.8144531,1
0.5109355,0.5218838,2190.7446289,0
0.5259354,0.5887792,2062.1015625,0
0.5528243,0.4824587,1958.4786377,0
0.6003756,0.4359445,1903.8164062,1
0.4134649,0.4504599,1816.1198730,0
0.5758172,0.3295991,1781.7344971,0
0.5693494,0.3497767,1786.3562012,0
0.6585899,0.4124775,1700.4034424,0
0.6909958,0.2298259,1598.5721436,0
0.6262413,0.3034937,1586.7899170,0
0.5374973,0.2516438,1599.6363525,0
0.5875518,0.1397377,1584.2149658,0
0.6630302,0.2714731,1528.3623047,0
0.6167603,0.2561680,1501.6219482,0
0.6526186,0.2753489,1469.2684326,0
0.6874291,0.2594317,1418.7517090,0
0.2888546,0.2298322,1377.7459717,0
0.2744950,0.2166677,1341.8331299,0
0.6131512,0.2069907,1316.8691406,0
0.7468108,0.1803855,1273.9832764,0
0.8232620,0.1826342,1253.4583740,0
0.6040519,1.2316189,119.6753082,1
0.8555981,0.6274797,17.4914379,0
0.1227767,1.6160593,150.8542938,0
0.0411029,0.3926264,819.2017212,1
0.5527168,0.6954728,239.1942749,0
0.2739232,1.1300793,536.2618408,0
0.0804430,0.4249512,778.0098877,0
0.1008021,1.1364530,753.0669556,0
0.3615193,1.6893953,236.1672211,1
0.9414330,0.9397748,111.8568802,0
0.8960776,0.2593506,62.8284988,0
0.8254001,0.0968898,49.5434227,0
0.7744637,0.0283618,44.6922569,0
0.7497960,0.0601860,52.0663910,0
0.4953033,0.0783687,64.6220322,0
0.3977439,0.0936463,78.5588913,0
0.3890428,0.1526556,94.5502701,0
0.3219144,0.3061014,118.1696396,0
0.2608959,0.5492411,142.5064545,1
0.0471526,0.8525532,255.3767700,1
0.0225798,1.8880513,507.2752991,1
0.0065616,3.0295246,1306.0106201,1
0.0009098,3.6066613,1753.0230713,0
0.0002895,3.5094447,2230.5378418,0
0.0000603,1.6074762,2808.0446777,1
0.0001206,1.6715944,2636.5512695,1
0.0000316,2.1964653,3201.8117676,1
0.0000098,1.0441144,3290.8403320,1
0.0000263,2.0910778,3077.0666504,1
0.0000536,5.0209317,3324.7246094,1
0.0002704,5.5965853,2136.5998535,0
0.0072081,1.1601074,1218.7044678,0
0.0001031,2.5613360,2306.1997070,0
0.0019241,2.4743948,1616.0394287,1
0.0002308,2.4022043,1764.7999268,1
0.0018731,1.1227406,1370.7839355,1
0.0181038,0.2094323,2348.1494141,0
0.0917554,0.6122963,1998.3481445,0
0.0258681,1.0228164,2169.7285156,0
0.0512022,1.3081207,1951.1452637,0
0.0541735,0.9596448,1910.5159912,0
0.0398304,1.2054522,1980.0172119,0
0.1562303,1.3292109,1587.5856934,0
0.2277544,0.2462606,1555.6600342,0
0.0755515,0.8299345,1697.7872314,0
0.1890050,1.1608127,1730.5876465,0
0.0910243,1.6128285,1811.5345459,0
0.0709030,1.1983082,2091.9221191,0
0.1974880,0.7328494,1961.2863770,0
0.1152812,2.8198664,2071.3017578,1
0.0406985,2.3624341,2969.5656738,0
0.0300062,3.0899515,2974.3176270,1
0.5290421,2.0299761,1881.4217529,1
0.1840331,0.9948549,2388.7297363,0
0.2217657,1.5083441,2110.7805176,0
0.0807020,1.0295205,2898.9682617,0
0.0559247,1.2175546,2611.8039551,0
0.1139032,1.0139285,2387.0534668,0
0.1999348,0.4980745,2159.6711426,1
0.2863400,1.3723687,2469.2062988,1
0.5219616,2.3469369,2146.2253418,1
0.6324325,1.3803979,1695.5820312,1
0.6085453,0.4040809,1590.7322998,0
0.5560564,0.4619696,1583.3067627,0
0.6254508,0.6218067,1463.8155518,0
0.5430996,0.1614396,1390.3126221,0
0.2049828,0.5164990,1443.4173584,0
0.1182066,0.7043802,1585.6333008,0
0.1023314,0.2323543,1711.7070312,0
0.1353650,0.4392916,1632.8715820,0
0.1416431,0.6573792,1584.5468750,1
0.4100677,0.4025801,1528.5140381,1
0.4841926,0.6822974,1394.8864746,1
0.3092017,0.2780395,1730.7476807,1
0.3920188,0.8253768,1703.8244629,0
0.7755480,0.2298108,1399.5451660,1
0.8103809,1.3889093,1449.6738281,1
0.6255063,3.4451776,1847.5510254,1
0.3530757,3.7911797,2240.6408691,1
0.3432977,2.5464048,2338.4450684,0
0.6329755,1.3413360,2207.0246582,1
0.7004524,0.4954874,2025.6791992,1
0.5825095,2.3989522,2212.1816406,0
0.3454407,0.8631781,2676.6325684,1
0.3728952,1.6228007,2492.6892090,1
0.5480317,1.5610526,2107.2770996,1
0.6495624,1.4102552,1998.4007568,1
0.6053123,1.0976169,1674.3721924,1
0.7405898,0.3048247,1546.3676758,1
0.5534961,0.4672288,1579.2451172,1
0.6361342,0.7203722,1720.1041260,1
0.5630714,0.4544815,1685.4885254,1
0.3866049,2.1449487,1742.4527588,1
0.0876316,2.9312868,2870.5727539,1
0.0452704,1.5830266,2918.8244629,1
0.1546463,2.0432129,2400.9240723,1
0.0366879,1.8605273,2871.8200684,1
0.0406565,0.3783200,3087.8708496,1
0.3006947,0.7072122,2949.4311523,1
0.2228791,1.3547986,3223.0385742,1
0.1138798,0.9362586,3293.6655273,1
0.0339014,0.7317752,3206.8308105,0
0.1596237,1.4284335,3046.6098633,1
0.0124045,1.2459249,3550.8754883,1
0.0069941,2.5882215,3668.5893555,1
0.0435047,2.4010074,2640.4250488,1
0.1908286,1.1328819,2948.3596191,1
0.1506485,0.4570304,2773.2429199,1
0.2287060,0.4353098,2756.6843262,0
0.0232876,0.5441587,2753.6247559,0
0.0446534,0.5877452,2631.5551758,1
0.0497715,0.7108234,2710.5859375,0
0.0005481,0.5312735,2491.6677246,1
0.0035368,0.9207863,2750.6037598,1
0.0037445,0.6115572,2737.5117188,1
0.0055664,1.8137332,2816.0910645,0
0.2293831,1.6847366,2138.3056641,0
0.6634952,0.6177688,2149.4677734,0
0.5332377,0.5342956,2286.4726562,1
0.4751095,0.7346329,2116.7885742,0
0.5721939,0.3983390,2058.7668457,0
0.4890070,0.2241388,1972.3039551,0
0.1877859,0.3583563,1995.4504395,1
0.2325723,0.4379936,1938.3898926,0
0.5572159,0.3782300,1843.7476807,0
0.6731721,0.4004085,1759.3645020,0
0.6078324,0.4197794,1686.1269531,0
0.4771639,0.3138154,1629.7856445,0
0.5775421,0.2701115,1570.2467041,0
0.6647024,0.2325122,1518.0324707,0
0.6658755,0.1704378,1619.5031738,0
0.6859174,0.1858622,1567.0876465,0
0.7021668,0.2484022,1530.5858154,0
0.6802748,0.2617826,1467.3046875,0
0.3754806,0.2628587,1433.1311035,0
0.2949412,0.2372840,1388.2974854,0
0.4626353,0.1992807,1363.0673828,0
0.7262902,0.1907703,1320.6220703,0
